Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:52:10:45.141,61,0.0143015943,0.2074542642,0.1223595217,0.0000000000,0.0000000000,0.0339297801,0.0000000000,0.0142939612,0.2078446150,0.0000000000,0.0045081731,0.0000000000,0.0339314751,0.0000000000,0.0038154952,0.0104194870,0.0000000000,0.0128858052,0.0156363919,0.0040286072,0.0320371799,0.0101630986,0.0000000000,0.1322192699,0.1422291249,0.0000000000,0.0000000000,0.0204541329,0.0207027607,0.0223923251,0.0227771495,0.0137095479,0.0105455955,0.0596064590,0.0402799509,0.0176832080,0.0180833433,0.0199993923,0.0179901998,0.0082702078,0.0090474105,0.0392727964,0.0392445996,0.0293006953,0.0000000000,0.0000000000,0.0073284297,0.0211880319,0.0246885568,0.0396363772,0.0423549898,0.0000000010,0.0117245475,0.1157603636,0.0247357115,0.0027317195,0.1269655377,0.0003487096,0.0741446912,0.1270776391,0.0094642201
11:52:10:46.141,61,0.0139130820,0.2066476941,0.1232977137,0.0000000000,0.0000000000,0.0339321867,0.0000000000,0.0139060486,0.2070443332,0.0000000000,0.0054528452,0.0000000000,0.0339338072,0.0000000000,0.0038409836,0.0102736708,0.0000000000,0.0128793120,0.0156125091,0.0040398245,0.0320551321,0.0101565402,0.0000000000,0.1328520775,0.1427374035,0.0000000000,0.0000000000,0.0206979476,0.0209532268,0.0224723592,0.0228708480,0.0137970326,0.0105851693,0.0599935353,0.0405357257,0.0178454239,0.0182453971,0.0200505108,0.0180310663,0.0083018318,0.0090798736,0.0390239097,0.0389948376,0.0294105019,0.0000000000,0.0000000000,0.0073754210,0.0212607272,0.0247347802,0.0397843048,0.0425563827,0.0000000012,0.0124365035,0.1149273738,0.0242462400,0.0033043479,0.1264768839,0.0004201656,0.0747178644,0.1265889853,0.0095001776
11:52:10:47.141,61,0.0136932870,0.2061962932,0.1245369911,0.0000000000,0.0000000000,0.0339096896,0.0000000000,0.0136868116,0.2066028416,0.0000000000,0.0067029116,0.0000000000,0.0339112356,0.0000000000,0.0038625794,0.0101237083,0.0000000000,0.0128795644,0.0156042641,0.0040528774,0.0320793279,0.0101788826,0.0000000000,0.1334224939,0.1432077289,0.0000000000,0.0000000000,0.0209010057,0.0211592969,0.0225580297,0.0229688194,0.0138759948,0.0106189921,0.0602997690,0.0407362506,0.0179769006,0.0183757562,0.0201096572,0.0180778857,0.0083330153,0.0091113700,0.0387117341,0.0386819243,0.0295384172,0.0000000000,0.0000000000,0.0074159405,0.0213271379,0.0247745253,0.0399183109,0.0427393690,0.0000000012,0.0131827220,0.1144388393,0.0241661426,0.0040620090,0.1262075603,0.0005153943,0.0754714832,0.1263196468,0.0095751761
11:52:10:48.140,61,0.0136580281,0.2061656862,0.1257191747,0.0000000000,0.0000000000,0.0338681638,0.0000000000,0.0136520388,0.2065828294,0.0000000000,0.0078903828,0.0000000000,0.0338696428,0.0000000000,0.0038804924,0.0099775651,0.0000000000,0.0128713148,0.0155853163,0.0040634712,0.0321002677,0.0102541307,0.0000000000,0.1337820590,0.1434402019,0.0000000000,0.0000000000,0.0210609771,0.0213164240,0.0226331335,0.0230480097,0.0139400857,0.0106429504,0.0605626926,0.0409075469,0.0180881601,0.0184854660,0.0201457385,0.0181023441,0.0083523858,0.0091298642,0.0384473056,0.0384169705,0.0296293907,0.0000000000,0.0000000000,0.0074544945,0.0213702414,0.0247870628,0.0400068574,0.0428661369,0.0000000013,0.0138148619,0.1142398492,0.0238782875,0.0047816322,0.1261957288,0.0006066430,0.0761880651,0.1263078302,0.0096649956
11:52:10:49.140,61,0.0137375919,0.2063642442,0.1273871511,0.0000000000,0.0000000000,0.0337928869,0.0000000000,0.0137320189,0.2067970037,0.0000000000,0.0095504085,0.0000000000,0.0337942913,0.0000000000,0.0038939787,0.0098288301,0.0000000000,0.0128642051,0.0155656515,0.0040714773,0.0321442559,0.0102938907,0.0000000000,0.1339973509,0.1435681134,0.0000000000,0.0000000000,0.0211972985,0.0214504823,0.0227003470,0.0231237467,0.0139938705,0.0106607089,0.0607902519,0.0410511605,0.0181794241,0.0185749140,0.0201747585,0.0181256570,0.0083661685,0.0091423010,0.0383429118,0.0383116603,0.0296885427,0.0000000000,0.0000000000,0.0074872035,0.0214010067,0.0247848500,0.0400863625,0.0429753773,0.0000000015,0.0144703398,0.1141903400,0.0236839727,0.0057875249,0.1263272464,0.0007350321,0.0771976784,0.1264393479,0.0098031163
11:52:10:50.139,61,0.0141542573,0.2072346359,0.1286146790,0.0000000000,0.0000000000,0.0337145254,0.0000000000,0.0141489087,0.2076809555,0.0000000000,0.0107716909,0.0000000000,0.0337158591,0.0000000000,0.0039046160,0.0096821394,0.0000000000,0.0128647136,0.0155612193,0.0040824078,0.0321853869,0.0103452625,0.0000000000,0.1341087371,0.1435518861,0.0000000000,0.0000000000,0.0212855320,0.0215359628,0.0227662474,0.0232006796,0.0140385171,0.0106773935,0.0609190762,0.0411228649,0.0182448197,0.0186345186,0.0202130079,0.0181550235,0.0083754752,0.0091481982,0.0383292027,0.0382971428,0.0297379047,0.0000000000,0.0000000000,0.0075150956,0.0214297771,0.0247819759,0.0401680171,0.0430832617,0.0000000016,0.0151022319,0.1146219224,0.0235811342,0.0065271710,0.1268678308,0.0008325534,0.0779362693,0.1269799769,0.0099394815
11:52:10:51.139,61,0.0145187536,0.2078411281,0.1296853423,0.0000000000,0.0000000000,0.0336001329,0.0000000000,0.0145135792,0.2082990408,0.0000000000,0.0118506728,0.0000000000,0.0336013995,0.0000000000,0.0039097983,0.0095462222,0.0000000000,0.0128425872,0.0155282812,0.0040852446,0.0322067551,0.0103758723,0.0000000000,0.1340437979,0.1433883458,0.0000000000,0.0000000000,0.0213384181,0.0215858743,0.0228078514,0.0232507680,0.0140666515,0.0106778955,0.0610536337,0.0412059687,0.0183006283,0.0186856817,0.0202024076,0.0181422774,0.0083761653,0.0091445409,0.0382527150,0.0382197984,0.0297515206,0.0000000000,0.0000000000,0.0075414930,0.0214287490,0.0247474462,0.0402103141,0.0431503914,0.0000000016,0.0156059656,0.1152775139,0.0228981283,0.0071806391,0.1272459775,0.0009186628,0.0785813034,0.1273580492,0.0100517357
11:52:10:52.138,61,0.0150050540,0.2087736130,0.1311898977,0.0000000000,0.0000000000,0.0334983319,0.0000000000,0.0150000742,0.2092480510,0.0000000000,0.0133489538,0.0000000000,0.0334995240,0.0000000000,0.0039131022,0.0093927737,0.0000000000,0.0128164683,0.0154937832,0.0040900800,0.0322377272,0.0104128523,0.0000000000,0.1339765936,0.1432205737,0.0000000000,0.0000000000,0.0213887431,0.0216312744,0.0228544697,0.0233053174,0.0140940044,0.0106741646,0.0612044521,0.0413022898,0.0183582623,0.0187372193,0.0201959312,0.0181354973,0.0083823996,0.0091469502,0.0382357985,0.0382023901,0.0297543742,0.0000000000,0.0000000000,0.0075673065,0.0214342792,0.0247202944,0.0402711257,0.0432363600,0.0000000016,0.0160513986,0.1165952310,0.0225907918,0.0080878865,0.1278265864,0.0010395031,0.0794871375,0.1279387176,0.0102142142
11:52:10:53.138,61,0.0152826253,0.2094480246,0.1321991235,0.0000000000,0.0000000000,0.0334114693,0.0000000000,0.0152779501,0.2099337727,0.0000000000,0.0143684996,0.0000000000,0.0334126018,0.0000000000,0.0039085960,0.0092315655,0.0000000000,0.0127727864,0.0154362861,0.0040883254,0.0322962925,0.0104338471,0.0000000000,0.1338383257,0.1429758221,0.0000000000,0.0000000000,0.0214037877,0.0216429736,0.0228653364,0.0233271737,0.0140966959,0.0106543778,0.0613850765,0.0414365716,0.0184159633,0.0187906940,0.0201354045,0.0180824138,0.0083808945,0.0091411611,0.0381555520,0.0381219834,0.0297434162,0.0000000000,0.0000000000,0.0075945458,0.0214309469,0.0246849339,0.0403079316,0.0432952009,0.0000000017,0.0168207344,0.1176166609,0.0224079117,0.0087051401,0.1282461137,0.0011225470,0.0800943598,0.1283582598,0.0103261955
11:52:10:54.138,61,0.0155381709,0.2101974189,0.1334181726,0.0000000000,0.0000000000,0.0333574787,0.0000000000,0.0155338002,0.2106966525,0.0000000000,0.0155819589,0.0000000000,0.0333585590,0.0000000000,0.0039074025,0.0090965563,0.0000000000,0.0127357757,0.0153839448,0.0040858225,0.0323527679,0.0104556615,0.0000000000,0.1337217242,0.1427926272,0.0000000000,0.0000000000,0.0214457102,0.0216823239,0.0228820592,0.0233531743,0.0141091105,0.0106431432,0.0615705028,0.0415782221,0.0184761211,0.0188473035,0.0200955383,0.0180469621,0.0083809746,0.0091391001,0.0381143540,0.0380805992,0.0297592878,0.0000000000,0.0000000000,0.0076160962,0.0214419253,0.0246701613,0.0403527766,0.0433654673,0.0000000016,0.0173459984,0.1185178161,0.0225149561,0.0094397431,0.1287130415,0.0012217538,0.0808281302,0.1288252473,0.0104589108
11:52:10:55.137,61,0.0156846903,0.2110185623,0.1347361058,0.0000000000,0.0000000000,0.0333090685,0.0000000000,0.0156806353,0.2115326524,0.0000000000,0.0168907363,0.0000000000,0.0333101004,0.0000000000,0.0039035152,0.0089747747,0.0000000000,0.0127033573,0.0153367305,0.0040828404,0.0324171409,0.0104641505,0.0000000000,0.1335747838,0.1426039934,0.0000000000,0.0000000000,0.0214708317,0.0217071772,0.0228926893,0.0233722664,0.0141080087,0.0106334081,0.0616862103,0.0416690260,0.0185155850,0.0188815072,0.0200498085,0.0180078465,0.0083713671,0.0091271112,0.0380100124,0.0379761606,0.0297740456,0.0000000000,0.0000000000,0.0076352358,0.0214470401,0.0246489868,0.0403692983,0.0434046872,0.0000000017,0.0181592852,0.1187548712,0.0229241997,0.0102319410,0.1292247474,0.0013296054,0.0816212147,0.1293368787,0.0106037147
11:52:10:56.137,61,0.0160268825,0.2123274207,0.1361559033,0.0000000000,0.0000000000,0.0332178883,0.0000000000,0.0160231330,0.2128588259,0.0000000000,0.0183272716,0.0000000000,0.0332188718,0.0000000000,0.0038984797,0.0088489475,0.0000000000,0.0126737859,0.0152959041,0.0040828995,0.0324618407,0.0104626259,0.0000000000,0.1333016753,0.1423241347,0.0000000000,0.0000000000,0.0214409903,0.0216771457,0.0229010619,0.0233884137,0.0141011262,0.0106166936,0.0617398843,0.0417123586,0.0185337681,0.0188959315,0.0200034492,0.0179667678,0.0083614290,0.0091151204,0.0379486643,0.0379150733,0.0297778621,0.0000000000,0.0000000000,0.0076524788,0.0214369316,0.0246123169,0.0403819568,0.0434427895,0.0000000017,0.0190543588,0.1187238023,0.0233223177,0.0111009814,0.1300361454,0.0014516895,0.0824726894,0.1301483065,0.0107820481
11:52:10:57.137,61,0.0163547173,0.2139738351,0.1363855004,0.0000000000,0.0000000000,0.0330830365,0.0000000000,0.0163512602,0.2145128548,0.0000000000,0.0185649935,0.0000000000,0.0330839716,0.0000000000,0.0038810167,0.0087059913,0.0000000000,0.0126233641,0.0152448528,0.0040742783,0.0324815102,0.0103963865,0.0000000000,0.1327269226,0.1417964399,0.0000000000,0.0000000000,0.0213093068,0.0215444583,0.0228734538,0.0233736653,0.0140608214,0.0105700418,0.0616874173,0.0417000651,0.0184875317,0.0188471377,0.0199206900,0.0178974960,0.0083465353,0.0090996725,0.0378253870,0.0377929099,0.0297318902,0.0000000000,0.0000000000,0.0076488690,0.0213894881,0.0245441142,0.0403314568,0.0434201919,0.0000000014,0.0200287793,0.1196328700,0.0234218407,0.0112434793,0.1310468018,0.0014818826,0.0826008543,0.1311589330,0.0108835790
11:52:10:58.136,61,0.0168118011,0.2140631676,0.1358198822,0.0000000000,0.0000000000,0.0331165902,0.0000000000,0.0168086328,0.2145971805,0.0000000000,0.0180266090,0.0000000000,0.0331174843,0.0000000000,0.0038720120,0.0085706040,0.0000000000,0.0125963241,0.0152142001,0.0040679714,0.0324685238,0.0102762235,0.0000000000,0.1321521401,0.1412643045,0.0000000000,0.0000000000,0.0212287009,0.0214655474,0.0228770543,0.0233986732,0.0140372310,0.0105431657,0.0616119057,0.0416593812,0.0184327718,0.0187870078,0.0198806226,0.0178676900,0.0083278473,0.0090822726,0.0381775461,0.0381467529,0.0296671521,0.0000000000,0.0000000000,0.0076386761,0.0213742163,0.0245207902,0.0402820110,0.0433992371,0.0000000014,0.0208778437,0.1209535524,0.0229946785,0.0109173441,0.1310978234,0.0014394666,0.0822577104,0.1312099546,0.0108427340
11:52:10:59.136,61,0.0172376893,0.2133492082,0.1325202584,0.0000000000,0.0000000000,0.0333480611,0.0000000000,0.0172348302,0.2138502002,0.0000000000,0.0148135331,0.0000000000,0.0333489142,0.0000000000,0.0038669461,0.0084008137,0.0000000000,0.0125896307,0.0152099915,0.0040715788,0.0324675962,0.0100250309,0.0000000000,0.1315906048,0.1407283694,0.0000000000,0.0000000000,0.0211456101,0.0213923790,0.0229192693,0.0234813597,0.0140193151,0.0105185024,0.0615374893,0.0416207127,0.0183707327,0.0187124237,0.0198451076,0.0178506579,0.0083135068,0.0090684397,0.0387208872,0.0386918597,0.0296058655,0.0000000000,0.0000000000,0.0076288846,0.0214278828,0.0245719515,0.0402422473,0.0433878154,0.0000000016,0.0215348788,0.1220088005,0.0221620277,0.0089719677,0.1306389421,0.0011787858,0.0802640095,0.1307509840,0.0105430940
11:52:11:00.136,61,0.0187137611,0.2099526078,0.1253683120,0.0000000000,0.0000000000,0.0338854492,0.0000000000,0.0187126994,0.2103775144,0.0000000000,0.0077620139,0.0000000000,0.0338862687,0.0000000000,0.0038781590,0.0082106376,0.0000000000,0.0126428772,0.0152814630,0.0041006170,0.0324949473,0.0096988166,0.0000000000,0.1311329305,0.1403153986,0.0000000000,0.0000000000,0.0210907757,0.0213577207,0.0230329204,0.0236544162,0.0140369153,0.0105206855,0.0614524111,0.0415509343,0.0183082763,0.0186361298,0.0198941529,0.0179178994,0.0083134547,0.0090717888,0.0414430350,0.0414240547,0.0295684543,0.0000000000,0.0000000000,0.0076145735,0.0215682983,0.0247219726,0.0402245671,0.0434068590,0.0000000019,0.0218671765,0.1231078729,0.0212104619,0.0047024442,0.1285137534,0.0006076755,0.0759529471,0.1286256313,0.0098139737
11:52:11:01.135,61,0.0195514429,0.2057486773,0.1159574315,0.0000000000,0.0000000000,0.0344684385,0.0000000000,0.0195511393,0.2060775161,0.0015177757,0.0000000000,0.0000000000,0.0344692208,0.0000000000,0.0038868228,0.0080289096,0.0000000000,0.0126787741,0.0153262010,0.0041297474,0.0325124785,0.0093021430,0.0000000000,0.1305007637,0.1397540867,0.0000000000,0.0000000000,0.0209883321,0.0212739855,0.0231031850,0.0237837192,0.0140381688,0.0105133615,0.0613903143,0.0415068865,0.0182445757,0.0185584407,0.0198754240,0.0179256462,0.0083027016,0.0090653049,0.0433411933,0.0433286093,0.0294680651,0.0000000000,0.0000000000,0.0076098708,0.0216828920,0.0248481520,0.0401359797,0.0433523655,0.0000000021,0.0220381282,0.1228916496,0.0201007556,-0.0009198196,0.1258856654,-0.0001164077,0.0702747107,0.1259973943,0.0088940253
11:52:11:02.134,61,0.0199334286,0.2028629780,0.1132758260,0.0000000000,0.0000000000,0.0349940769,0.0000000000,0.0199337583,0.2031612098,0.0041603427,0.0000000000,0.0000000000,0.0349948183,0.0000000000,0.0038886573,0.0078812893,0.0000000000,0.0126929162,0.0153375790,0.0041414369,0.0324678570,0.0088884663,0.0000000000,0.1288393736,0.1386367232,0.0000000000,0.0000000000,0.0208409838,0.0211437810,0.0231112335,0.0238415748,0.0140060792,0.0104998630,0.0612050630,0.0413936563,0.0181442183,0.0184474774,0.0198048521,0.0178808086,0.0082634389,0.0090309801,0.0444114693,0.0444015898,0.0293067172,0.0000000000,0.0000000000,0.0075986907,0.0217299331,0.0248988308,0.0399368815,0.0431879275,0.0000000021,0.0219272245,0.1222057566,0.0196165070,-0.0025218625,0.1241045296,-0.0003145910,0.0686647892,0.1242161915,0.0085664745
11:52:11:03.134,61,0.0199538302,0.1994148642,0.1124504954,0.0000000000,0.0000000000,0.0355550647,0.0000000000,0.0199550893,0.1996980757,0.0049159797,0.0000000000,0.0000000000,0.0355557539,0.0000000000,0.0038873476,0.0077304351,0.0000000000,0.0127009852,0.0153311025,0.0041415207,0.0323834158,0.0084952051,0.0000000000,0.1274523586,0.1373891234,0.0000000000,0.0000000000,0.0206945613,0.0210117176,0.0230742618,0.0238462444,0.0139592690,0.0104954178,0.0609469675,0.0412370116,0.0180333275,0.0183304250,0.0196993854,0.0177973546,0.0082028648,0.0089720748,0.0451033339,0.0450950339,0.0291195698,0.0000000000,0.0000000000,0.0075870017,0.0217518434,0.0249169916,0.0396720991,0.0429556109,0.0000000019,0.0222868267,0.1214810684,0.0197556950,-0.0029806846,0.1219891608,-0.0003654252,0.0681822672,0.1221007258,0.0083600497
11:52:11:04.134,61,0.0196261015,0.1961967498,0.1125747636,0.0000000000,0.0000000000,0.0361194648,0.0000000000,0.0196286328,0.1964738220,0.0047038854,0.0000000000,0.0000000000,0.0361201055,0.0000000000,0.0038812275,0.0075732609,0.0000000000,0.0126912110,0.0152926827,0.0041308012,0.0322747938,0.0081902733,0.0000000000,0.1264483035,0.1361799240,0.0000000000,0.0000000000,0.0205721762,0.0208970755,0.0230089743,0.0238106269,0.0139038572,0.0104909707,0.0607079901,0.0411027856,0.0179390348,0.0182285383,0.0195626188,0.0176828355,0.0081339385,0.0089020217,0.0455618463,0.0455545969,0.0289356373,0.0000000000,0.0000000000,0.0075783869,0.0217705220,0.0249286406,0.0394097678,0.0427174978,0.0000000017,0.0233472176,0.1205863133,0.0199902244,-0.0028527693,0.1200195253,-0.0003440411,0.0682739317,0.1201310009,0.0082349135
11:52:11:05.133,61,0.0191199128,0.1944348216,0.1118444875,0.0000000000,0.0000000000,0.0366144814,0.0000000000,0.0191238411,0.1947018355,0.0053731604,0.0000000000,0.0000000000,0.0366150811,0.0000000000,0.0038753944,0.0074063484,0.0000000000,0.0126864482,0.0152664818,0.0041177189,0.0321562700,0.0079835840,0.0000000000,0.1258685291,0.1354717314,0.0000000000,0.0000000000,0.0204946380,0.0208237674,0.0229592305,0.0237865858,0.0138629256,0.0104933046,0.0604578927,0.0409548394,0.0178490244,0.0181312598,0.0194701869,0.0176005736,0.0080758454,0.0088415435,0.0457374081,0.0457308702,0.0287998635,0.0000000000,0.0000000000,0.0075608282,0.0218016189,0.0249515418,0.0391821750,0.0425170995,0.0000000015,0.0247406401,0.1204168722,0.0207441114,-0.0032590888,0.1189372167,-0.0003894645,0.0678398237,0.1190486252,0.0081082080
11:52:11:06.133,61,0.0181294903,0.1924630851,0.1115050390,0.0000000000,0.0000000000,0.0370822698,0.0000000000,0.0181409940,0.1927229166,0.0056363111,0.0000000000,0.0000000000,0.0370828286,0.0000000000,0.0038680662,0.0072637619,0.0000000000,0.0126818242,0.0152421165,0.0041014883,0.0320243575,0.0078202719,0.0000000000,0.1254947633,0.1349861324,0.0000000000,0.0000000000,0.0204276461,0.0207612831,0.0229172371,0.0237673037,0.0138189457,0.0104932431,0.0601908155,0.0407931097,0.0177493300,0.0180245545,0.0193922259,0.0175274815,0.0080208769,0.0087836320,0.0457470715,0.0457410701,0.0286979116,0.0000000000,0.0000000000,0.0075351154,0.0218354333,0.0249796193,0.0389559157,0.0423189402,0.0000000012,0.0263842251,0.1202155724,0.0214836840,-0.0034191948,0.1177284420,-0.0004044057,0.0676436350,0.1178397760,0.0080019357
11:52:11:07.133,61,0.0173627958,0.1912454516,0.1113443896,0.0000000000,0.0000000000,0.0375761949,0.0000000000,0.0173767749,0.1915012896,0.0057631470,0.0000000000,0.0000000000,0.0375767164,0.0000000000,0.0038621253,0.0071213935,0.0000000000,0.0126972171,0.0152459024,0.0040941439,0.0319321901,0.0076389522,0.0000000000,0.1251847744,0.1345930398,0.0000000000,0.0000000000,0.0203622654,0.0207035989,0.0228881147,0.0237611998,0.0137822302,0.0104991756,0.0599268489,0.0406244434,0.0176622402,0.0179309957,0.0193381757,0.0174778216,0.0079727247,0.0087342681,0.0458043404,0.0457986630,0.0286018215,0.0000000000,0.0000000000,0.0075151515,0.0218859352,0.0250249710,0.0387533866,0.0421481542,0.0000000012,0.0275758244,0.1203461066,0.0218883138,-0.0034964452,0.1169822216,-0.0004108971,0.0675520897,0.1170935109,0.0079400521
11:52:11:08.132,61,0.0167761948,0.1919393986,0.1103676632,0.0000000000,0.0000000000,0.0380388051,0.0000000000,0.0167917535,0.1921886206,0.0067420546,0.0000000000,0.0000000000,0.0380392857,0.0000000000,0.0038589346,0.0069700149,0.0000000000,0.0127142668,0.0152536137,0.0040882649,0.0318532325,0.0074010547,0.0000000000,0.1248375997,0.1342107505,0.0000000000,0.0000000000,0.0202927161,0.0206418596,0.0228512920,0.0237521064,0.0137517033,0.0105042085,0.0597070269,0.0404868685,0.0175853167,0.0178481173,0.0192905739,0.0174340736,0.0079304138,0.0086928997,0.0459044762,0.0458991341,0.0284736753,0.0000000000,0.0000000000,0.0074969446,0.0219169427,0.0250485018,0.0385503322,0.0419782475,0.0000000015,0.0285362601,0.1205216348,0.0223816540,-0.0040901364,0.1174023375,-0.0004824087,0.0669561848,0.1175136417,0.0078986166
11:52:11:09.132,61,0.0164006427,0.1921580881,0.1095686331,0.0000000000,0.0000000000,0.0384371728,0.0000000000,0.0164167956,0.1924011856,0.0075455038,0.0000000000,0.0000000000,0.0384376161,0.0000000000,0.0038588932,0.0068094805,0.0000000000,0.0127396956,0.0152726918,0.0040858998,0.0317954905,0.0071200184,0.0000000000,0.1244722679,0.1338199377,0.0000000000,0.0000000000,0.0202279706,0.0205886066,0.0228325967,0.0237663910,0.0137324939,0.0105091427,0.0595089272,0.0403631106,0.0175186358,0.0177759826,0.0192542654,0.0174055416,0.0078936219,0.0086577795,0.0459221303,0.0459168442,0.0283630583,0.0000000000,0.0000000000,0.0074802772,0.0219491236,0.0250715092,0.0383725986,0.0418339930,0.0000000017,0.0292777065,0.1205104291,0.0226848908,-0.0045774868,0.1175324321,-0.0005404924,0.0664703995,0.1176437214,0.0078501571
11:52:11:10.131,61,0.0159331299,0.1918761581,0.1095872298,0.0000000000,0.0000000000,0.0388222188,0.0000000000,0.0159492306,0.1921187788,0.0075212396,0.0000000000,0.0000000000,0.0388226286,0.0000000000,0.0038659610,0.0066607203,0.0000000000,0.0127791204,0.0153033948,0.0040823678,0.0317681208,0.0068269912,0.0000000000,0.1241569668,0.1334502846,0.0000000000,0.0000000000,0.0202151928,0.0205909871,0.0228475872,0.0238207001,0.0137388045,0.0105241565,0.0593766980,0.0402765013,0.0174651053,0.0177142359,0.0192603767,0.0174166132,0.0078619905,0.0086282287,0.0461303890,0.0461248979,0.0282812603,0.0000000000,0.0000000000,0.0074607697,0.0219940580,0.0251067020,0.0382172354,0.0417151675,0.0000000019,0.0302015170,0.1210605577,0.0229064468,-0.0045628604,0.1173599288,-0.0005379672,0.0664830357,0.1174712032,0.0078400252
